Time,Lift (cm),Roll (deg),Pitch (deg),Front right,Front left,Rear rigtht,Rear left,Forward velocity (m/s),Side velocity(m/s),Rotate velocity(deg/s)
2.654000,28.020168,-2.618184,0.064590,-5,210,248,-4
2.665000,28.059483,-2.623590,0.083116,-9,249,237,-11
2.675000,28.065554,-2.534633,0.074890,-10,243,241,-11
2.685000,28.066286,-2.483011,0.003651,-9,236,250,-10
2.695000,28.059113,-2.414072,-0.058672,-7,230,271,-10
2.705000,28.048601,-2.366445,-0.050013,-7,237,275,-9
2.716000,28.048464,-2.329742,0.010445,-6,252,279,-7
2.725000,28.053677,-2.278758,0.086830,-5,270,278,-6
2.735000,28.053167,-2.279655,0.153093,-6,286,270,-5
2.746000,28.054565,-2.318134,0.174496,-5,293,258,-5
2.756000,28.061062,-2.368047,0.180808,-4,291,248,-5
2.766000,28.064426,-2.413138,0.143879,-4,279,242,-3
2.776000,28.070053,-2.486189,0.065381,-3,265,243,-2
2.786000,28.073889,-2.539621,-0.061604,-3,248,251,-2
2.796000,28.081100,-2.602967,-0.203911,-2,232,279,-2
2.806000,28.094275,-2.633619,-0.285194,-2,229,306,-1
2.817000,28.090858,-2.550261,-0.290229,-1,232,316,0
2.827000,27.687243,-2.269093,-0.157924,125,241,307,113
2.837000,27.862301,-2.223810,-0.030428,156,103,122,148
2.847000,28.053173,-2.250878,0.022028,186,8,13,253
2.857000,28.073874,-2.293161,-0.011178,195,-6,-3,243
2.867000,28.091154,-2.412346,-0.053809,181,-8,-6,245
2.877000,28.101099,-2.462333,-0.134943,162,-8,-4,265
2.888000,28.112024,-2.453413,-0.181589,153,-7,-3,290
2.898000,28.115940,-2.453075,-0.135684,161,-6,-2,301
2.908000,28.121202,-2.464377,-0.008106,181,-4,-1,296
2.918000,28.123909,-2.531616,0.125719,204,-3,0,288
2.928000,28.111843,-2.684169,0.210440,222,-2,0,270
2.938000,28.117653,-2.800173,0.230222,230,-2,1,273
2.948000,28.119644,-2.856087,0.231936,228,-1,1,280
2.958000,28.123526,-2.931278,0.244058,221,0,2,279
2.969000,28.131262,-2.959324,0.244713,216,0,4,270
2.979000,28.134113,-2.992041,0.227919,205,0,3,267
2.989000,28.134239,-3.074038,0.200274,189,0,4,271
2.999000,28.134108,-3.104290,0.173522,180,0,5,277
3.009000,28.135868,-3.127691,0.178260,180,1,5,283
3.019000,28.142715,-3.202498,0.227864,188,39,27,291
3.029000,27.933956,-3.202108,0.266675,159,169,134,244
3.040000,28.016520,-3.085581,0.266797,30,203,159,55
3.050000,28.134489,-3.094185,0.243442,-9,209,230,-5
3.060000,28.173088,-3.118490,0.228272,-13,237,239,-11
3.070000,28.172626,-3.064003,0.212908,-13,231,244,-11
3.080000,28.178036,-3.010971,0.179885,-12,232,260,-11
3.090000,28.172451,-2.893935,0.171786,-11,233,275,-10
3.100000,28.166645,-2.804889,0.225896,-10,246,278,-9
3.110000,28.166878,-2.798887,0.309694,-9,269,272,-7
3.121000,28.171068,-2.793056,0.379623,-8,292,261,-6
3.131000,28.170303,-2.817346,0.418506,-7,300,248,-6
3.141000,28.171658,-2.897151,0.404104,-6,299,236,-6
3.151000,28.178495,-2.976040,0.342565,-6,289,227,-5
3.161000,28.194046,-3.060878,0.234264,-5,269,234,-4
3.171000,28.215397,-3.206234,0.082478,-5,248,255,-3
3.181000,28.234163,-3.298220,-0.097474,-5,225,301,-3
3.192000,28.238943,-3.234935,-0.210530,-4,209,331,-2
3.202000,28.232571,-3.079965,-0.235051,-4,209,335,-1
3.212000,28.247551,-2.654223,-0.112504,-3,220,327,103
3.223000,27.872610,-2.204280,0.126079,129,225,296,109
3.232000,28.053288,-2.129396,0.342238,180,80,100,116
3.242000,28.203499,-2.193361,0.387289,222,3,8,165
3.252000,28.250790,-2.306267,0.264472,245,-7,-4,173
3.262000,28.288628,-2.402088,0.042847,218,-8,-5,212
3.273000,28.306654,-2.327648,-0.198917,156,-8,-4,291
3.283000,28.314066,-2.141359,-0.302621,146,-7,-3,325
3.293000,28.320139,-2.129709,-0.277986,153,-6,-2,337
3.303000,28.329254,-2.197702,-0.121469,167,-5,-1,337
3.313000,28.350571,-2.342732,0.087088,205,-4,0,314
3.323000,28.329023,-2.620330,0.224887,232,-2,1,264
3.333000,28.328573,-2.941515,0.274297,243,-2,1,244
3.343000,28.353838,-3.247814,0.346250,248,-2,1,255
3.354000,28.365940,-3.426751,0.335977,234,-1,3,262
3.364000,28.368811,-3.406724,0.290958,218,0,4,265
3.374000,28.377312,-3.282430,0.245177,206,0,4,269
3.384000,28.382725,-3.177797,0.184382,192,0,5,277
3.394000,28.383530,-3.137781,0.120989,180,0,4,286
3.405000,28.381735,-3.060163,0.088420,175,0,5,294
3.414000,28.257185,-2.959170,0.075177,166,112,38,307
3.425000,28.100309,-2.830066,0.063613,123,123,143,242
3.435000,28.258553,-2.875347,0.090048,16,167,191,45
3.445000,28.360861,-3.103162,0.129533,-12,188,249,-6
3.455000,28.377359,-3.284198,0.191142,-14,227,217,-11
3.465000,28.400103,-3.332782,0.204136,-14,250,213,-12
3.475000,28.402161,-3.220868,0.112982,-13,254,226,-11
3.485000,28.385052,-3.053766,0.009880,-12,241,252,-11
3.496000,28.377739,-2.972596,-0.019538,-11,240,272,-9
3.507000,28.389580,-2.830282,0.009884,-10,265,277,-8
3.516000,28.394720,-2.594800,0.063650,-9,284,278,-7
3.526000,28.394238,-2.450389,0.097399,-8,288,269,-6
3.536000,28.400427,-2.274478,0.078014,-8,283,262,-5
3.546000,28.407827,-2.053992,0.035807,-7,268,260,-4
3.559000,28.412941,-1.895226,0.018456,-6,251,256,-4
3.566000,28.419092,-1.681718,0.033816,-6,240,249,-4
3.576000,28.424564,-1.569699,0.057429,-6,238,242,-3
3.586000,28.426785,-1.519280,0.068540,-6,245,236,-3
3.597000,28.426842,-1.512031,0.050953,-5,253,235,-2
3.607000,28.297182,-1.623706,-0.032001,30,269,241,89
3.617000,28.103584,-1.719891,-0.133097,116,207,193,154
