time,lift,roll,pitch,foot1,foot2,foot3,foot4
4.660000,28.337622,-2.765817,0.346136,229,3,2,254
4.670000,28.341106,-2.813714,0.342011,225,4,3,255
4.681000,28.346119,-2.875514,0.340707,218,5,3,259
4.691000,28.356054,-2.905709,0.336227,216,5,3,260
4.701000,28.360022,-2.915913,0.336434,213,5,4,262
4.711000,28.362782,-2.938622,0.338319,211,6,4,263
4.721000,28.363768,-2.956656,0.339291,210,6,5,268
4.731000,28.109121,-2.958069,0.348403,209,154,141,269
4.741000,28.188000,-2.998586,0.328525,86,200,151,121
4.752000,28.296026,-2.996022,0.335248,2,233,188,9
4.761000,28.345346,-3.068257,0.326610,-10,244,226,-10
4.772000,28.346390,-3.056074
